id,synsetId,subSynsetId,modelId,split
036933,49,49,036933,train
046025,47,47,046025,train
039382,11,11,039382,train
037979,5,5,037979,train
016258,17,17,016258,train
025409,30,30,025409,train
044777,22,22,044777,train
012202,18,18,012202,train
034982,32,32,034982,train
030218,30,30,030218,train
035305,18,18,035305,train
048594,39,39,048594,train
023192,5,5,023192,train
021428,0,0,021428,train
025398,16,16,025398,train
019454,49,49,019454,train
016120,30,30,016120,train
018122,47,47,018122,train
022539,8,8,022539,train
032491,16,16,032491,train
005559,49,49,005559,train
013481,32,32,013481,train
049948,0,0,049948,train
024125,53,53,024125,train
006885,47,47,006885,train
017754,44,44,017754,train
008153,53,53,008153,train
028859,41,41,028859,train
010571,26,26,010571,train
036025,49,49,036025,train
029498,47,47,029498,train
042324,53,53,042324,train
029857,18,18,029857,train
039308,41,41,039308,train
036004,49,49,036004,train
021678,6,6,021678,train
006870,0,0,006870,train
013842,9,9,013842,train
051536,30,30,051536,train
046340,4,4,046340,train
051570,27,27,051570,train
035015,23,23,035015,train
015712,47,47,015712,train
007690,2,2,007690,train
022394,44,44,022394,train
016379,29,29,016379,train
039727,12,12,039727,train
016185,30,30,016185,train
050997,20,20,050997,train
049796,18,18,049796,train
026536,49,49,026536,train
013883,30,30,013883,train
000089,31,31,000089,train
051440,49,49,051440,train
018716,9,9,018716,train
004200,53,53,004200,train
038578,22,22,038578,train
008869,49,49,008869,train
034954,49,49,034954,train
021317,18,18,021317,train
028162,6,6,028162,train
022586,0,0,022586,train
009829,47,47,009829,train
042448,44,44,042448,train
028220,44,44,028220,train
003801,47,47,003801,train
024090,47,47,024090,train
033107,49,49,033107,train
050244,25,25,050244,train
033612,25,25,033612,train
044127,51,51,044127,train
039507,26,26,039507,train
017022,18,18,017022,train
016884,29,29,016884,train
027391,47,47,027391,train
015550,27,27,015550,train
040618,44,44,040618,train
033767,22,22,033767,train
007551,18,18,007551,train
048687,53,53,048687,train
035285,49,49,035285,train
020013,12,12,020013,train
038894,52,52,038894,train
002214,30,30,002214,train
016685,0,0,016685,train
014807,16,16,014807,train
021294,26,26,021294,train
015905,30,30,015905,train
005848,18,18,005848,train
012975,11,11,012975,train
041764,53,53,041764,train
024914,22,22,024914,train
042034,18,18,042034,train
027385,8,8,027385,train
024727,29,29,024727,train
028730,49,49,028730,train
008203,18,18,008203,train
048995,17,17,048995,train
035532,0,0,035532,train
017778,49,49,017778,train
029302,46,46,029302,train
050225,19,19,050225,train
027094,47,47,027094,train
021994,44,44,021994,train
003698,28,28,003698,train
008664,26,26,008664,train
009031,52,52,009031,train
012720,3,3,012720,train
002186,18,18,002186,train
023553,30,30,023553,train
025358,16,16,025358,train
003403,12,12,003403,train
001922,0,0,001922,train
041148,18,18,041148,train
026214,44,44,026214,train
036936,6,6,036936,train
018526,49,49,018526,train
017475,53,53,017475,train
025512,47,47,025512,train
027386,53,53,027386,train
002501,53,53,002501,train
019032,12,12,019032,train
025690,16,16,025690,train
034659,47,47,034659,train
045292,30,30,045292,train
004968,28,28,004968,train
008486,4,4,008486,train
045299,18,18,045299,train
040918,5,5,040918,train
034577,30,30,034577,train
037691,8,8,037691,train
019376,49,49,019376,train
015322,44,44,015322,train
014983,0,0,014983,train
025040,25,25,025040,train
027932,18,18,027932,train
036721,18,18,036721,train
043594,12,12,043594,train
007996,18,18,007996,train
002907,49,49,002907,train
021896,11,11,021896,train
040559,36,36,040559,train
041199,16,16,041199,train
008040,18,18,008040,train
024351,0,0,024351,train
028837,0,0,028837,train
006586,49,49,006586,train
016156,49,49,016156,train
006747,47,47,006747,train
026760,18,18,026760,train
037234,49,49,037234,train
024525,49,49,024525,train
045180,53,53,045180,train
027660,49,49,027660,train
000163,35,35,000163,train
046532,16,16,046532,train
038525,49,49,038525,train
003133,16,16,003133,train
006417,32,32,006417,train
005273,16,16,005273,train
033117,18,18,033117,train
049352,49,49,049352,train
007616,49,49,007616,train
002756,11,11,002756,train
005809,16,16,005809,train
020035,16,16,020035,train
024042,19,19,024042,train
042990,18,18,042990,train
011820,6,6,011820,train
010638,12,12,010638,train
051315,30,30,051315,train
044244,44,44,044244,train
050755,53,53,050755,train
014717,33,33,014717,train
034718,53,53,034718,train
018177,49,49,018177,train
049657,37,37,049657,train
001549,49,49,001549,train
030909,6,6,030909,train
050507,44,44,050507,train
010487,49,49,010487,train
025298,53,53,025298,train
014863,49,49,014863,train
037058,24,24,037058,train
029278,47,47,029278,train
039273,49,49,039273,train
004481,49,49,004481,train
038635,22,22,038635,train
024284,16,16,024284,train
017727,23,23,017727,train
044385,49,49,044385,train
018333,0,0,018333,train
019070,18,18,019070,train
027394,49,49,027394,train
049955,18,18,049955,train
008495,16,16,008495,train
022391,16,16,022391,train
036510,17,17,036510,train
007979,29,29,007979,train
049257,30,30,049257,train
051220,30,30,051220,train
002223,16,16,002223,train
002616,49,49,002616,train
016939,16,16,016939,train
038771,53,53,038771,train
024435,18,18,024435,train
034775,18,18,034775,train
033741,0,0,033741,train
025317,35,35,025317,train
041361,12,12,041361,train
047521,49,49,047521,train
003784,18,18,003784,train
046942,12,12,046942,train
051161,19,19,051161,train
033367,44,44,033367,train
023716,0,0,023716,train
005874,40,40,005874,train
048468,0,0,048468,train
043500,16,16,043500,train
011217,18,18,011217,train
000663,22,22,000663,train
046921,49,49,046921,train
019415,22,22,019415,train
044728,15,15,044728,train
046283,16,16,046283,train
039677,18,18,039677,train
003715,4,4,003715,train
032906,18,18,032906,train
030832,47,47,030832,train
002915,49,49,002915,train
041710,27,27,041710,train
051170,18,18,051170,train
045900,16,16,045900,train
000303,47,47,000303,train
025467,18,18,025467,train
048503,18,18,048503,train
050974,49,49,050974,train
009063,0,0,009063,train
049300,18,18,049300,train
015552,49,49,015552,train
033874,25,25,033874,train
026716,16,16,026716,train
042603,18,18,042603,train
031539,18,18,031539,train
022441,0,0,022441,train
012060,9,9,012060,train
000625,53,53,000625,train
023196,38,38,023196,train
042027,49,49,042027,train
034825,16,16,034825,train
025132,18,18,025132,train
046832,16,16,046832,train
005230,47,47,005230,train
023999,49,49,023999,train
049723,16,16,049723,train
044185,41,41,044185,train
026953,30,30,026953,train
017385,0,0,017385,train
016432,49,49,016432,train
030770,12,12,030770,train
022567,53,53,022567,train
002945,48,48,002945,train
030249,44,44,030249,train
029974,45,45,029974,train
023842,17,17,023842,train
008891,4,4,008891,train
018248,16,16,018248,train
012264,49,49,012264,train
025747,0,0,025747,train
043920,22,22,043920,train
047688,30,30,047688,train
015014,27,27,015014,train
016083,47,47,016083,train
040693,18,18,040693,train
007347,49,49,007347,train
011040,12,12,011040,train
044886,18,18,044886,train
006938,49,49,006938,train
001235,8,8,001235,train
041676,0,0,041676,train
016540,52,52,016540,train
032724,18,18,032724,train
007009,49,49,007009,train
021396,18,18,021396,train
026650,52,52,026650,train
005119,52,52,005119,train
001696,18,18,001696,train
016917,49,49,016917,train
047574,22,22,047574,train
018090,1,1,018090,train
034046,44,44,034046,train
015326,12,12,015326,train
022215,49,49,022215,train
008439,25,25,008439,train
049321,0,0,049321,train
009071,49,49,009071,train
034970,0,0,034970,train
041172,18,18,041172,train
042983,49,49,042983,train
051156,0,0,051156,train
003779,30,30,003779,train
011699,18,18,011699,train
020815,32,32,020815,train
007733,0,0,007733,train
033870,32,32,033870,train
020445,47,47,020445,train
022652,12,12,022652,train
005526,28,28,005526,train
016680,47,47,016680,train
026737,53,53,026737,train
038583,44,44,038583,train
014007,18,18,014007,train
019600,54,54,019600,train
028398,18,18,028398,train
024043,32,32,024043,train
049771,16,16,049771,train
035806,0,0,035806,train
005274,49,49,005274,train
044891,49,49,044891,train
022523,0,0,022523,train
011773,44,44,011773,train
042236,30,30,042236,train
024275,49,49,024275,train
041511,49,49,041511,train
003840,12,12,003840,train
044206,38,38,044206,train
031282,47,47,031282,train
042377,52,52,042377,train
023817,36,36,023817,train
026503,4,4,026503,train
042557,11,11,042557,train
015354,11,11,015354,train
010242,47,47,010242,train
007355,22,22,007355,train
039585,47,47,039585,train
038031,16,16,038031,train
020584,18,18,020584,train
043086,31,31,043086,train
028908,18,18,028908,train
008816,16,16,008816,train
046023,41,41,046023,train
025465,18,18,025465,train
001856,44,44,001856,train
008608,18,18,008608,train
047794,49,49,047794,train
049840,0,0,049840,train
049095,12,12,049095,train
028539,16,16,028539,train
017024,6,6,017024,train
009365,16,16,009365,train
048686,0,0,048686,train
013834,4,4,013834,train
008047,18,18,008047,train
050747,42,42,050747,train
002794,12,12,002794,train
038046,53,53,038046,train
006399,16,16,006399,train
014459,18,18,014459,train
040934,53,53,040934,train
001517,47,47,001517,train
017609,30,30,017609,train
024599,49,49,024599,train
033077,22,22,033077,train
048086,30,30,048086,train
008569,6,6,008569,train
046953,22,22,046953,train
004941,7,7,004941,train
035798,44,44,035798,train
045239,18,18,045239,train
000650,17,17,000650,train
024499,0,0,024499,train
015273,0,0,015273,train
022871,47,47,022871,train
047410,49,49,047410,train
014106,6,6,014106,train
011497,19,19,011497,train
035437,11,11,035437,train
020017,47,47,020017,train
051464,18,18,051464,train
051226,32,32,051226,train
050282,6,6,050282,train
044641,22,22,044641,train
014465,0,0,014465,train
045616,44,44,045616,train
019113,12,12,019113,train
025479,47,47,025479,train
047232,25,25,047232,train
025927,49,49,025927,train
034016,30,30,034016,train
011783,0,0,011783,train
044238,18,18,044238,train
024053,47,47,024053,train
049693,18,18,049693,train
050514,49,49,050514,train
035462,27,27,035462,train
036411,47,47,036411,train
024102,18,18,024102,train
041604,18,18,041604,train
019332,16,16,019332,train
012446,49,49,012446,train
040895,11,11,040895,train
026954,6,6,026954,train
016315,0,0,016315,train
030356,38,38,030356,train
037523,47,47,037523,train
040010,18,18,040010,train
018148,30,30,018148,train
050589,10,10,050589,train
014206,49,49,014206,train
044545,18,18,044545,train
042721,53,53,042721,train
031702,32,32,031702,train
026844,49,49,026844,train
015653,0,0,015653,train
015436,53,53,015436,train
009762,50,50,009762,train
036741,49,49,036741,train
002461,47,47,002461,train
008534,38,38,008534,train
025853,0,0,025853,train
043637,26,26,043637,train
009333,16,16,009333,train
019365,18,18,019365,train
048854,18,18,048854,train
013528,12,12,013528,train
001328,49,49,001328,train
015055,12,12,015055,train
049410,16,16,049410,train
031335,12,12,031335,train
043869,16,16,043869,train
037499,6,6,037499,train
008294,30,30,008294,train
011314,13,13,011314,train
034931,49,49,034931,train
034472,50,50,034472,train
027881,49,49,027881,train
046988,0,0,046988,train
014839,0,0,014839,train
029401,28,28,029401,train
034389,47,47,034389,train
022197,53,53,022197,train
032369,16,16,032369,train
045256,16,16,045256,train
011844,49,49,011844,train
001699,24,24,001699,train
025414,30,30,025414,train
043826,26,26,043826,train
030041,47,47,030041,train
011756,47,47,011756,train
015682,41,41,015682,train
020318,0,0,020318,train
043750,41,41,043750,train
042896,53,53,042896,train
047980,54,54,047980,train
027960,16,16,027960,train
022512,49,49,022512,train
001142,49,49,001142,train
046103,44,44,046103,train
048784,49,49,048784,train
038123,18,18,038123,train
028154,41,41,028154,train
046911,53,53,046911,train
048332,18,18,048332,train
035056,18,18,035056,train
001580,49,49,001580,train
034769,44,44,034769,train
024816,49,49,024816,train
040437,18,18,040437,train
023692,0,0,023692,train
014294,17,17,014294,train
043959,18,18,043959,train
004560,49,49,004560,train
033901,30,30,033901,train
014347,0,0,014347,train
037574,47,47,037574,train
016440,18,18,016440,train
012338,49,49,012338,train
009270,16,16,009270,train
033140,49,49,033140,train
015039,12,12,015039,train
046680,6,6,046680,train
013768,47,47,013768,train
041457,49,49,041457,train
027435,49,49,027435,train
014978,12,12,014978,train
051367,49,49,051367,train
000125,47,47,000125,train
041557,46,46,041557,train
021364,49,49,021364,train
029622,18,18,029622,train
031019,22,22,031019,train
024755,24,24,024755,train
003040,32,32,003040,train
003878,47,47,003878,train
009623,49,49,009623,train
036385,44,44,036385,train
010926,0,0,010926,train
014650,4,4,014650,train
000093,22,22,000093,train
027961,38,38,027961,train
040006,12,12,040006,train
003294,53,53,003294,train
028840,49,49,028840,train
028173,31,31,028173,train
019408,30,30,019408,train
008768,49,49,008768,train
046595,18,18,046595,train
032834,0,0,032834,train
033955,12,12,033955,train
048961,45,45,048961,train
032528,11,11,032528,train
028666,16,16,028666,train
013899,49,49,013899,train
029849,32,32,029849,train
012391,47,47,012391,train
016981,0,0,016981,train
004413,18,18,004413,train
034710,16,16,034710,train
044508,47,47,044508,train
034892,49,49,034892,train
014247,24,24,014247,train
051292,49,49,051292,train
001742,19,19,001742,train
027106,34,34,027106,train
026439,18,18,026439,train
044727,30,30,044727,train
001173,29,29,001173,train
038596,49,49,038596,train
028334,18,18,028334,train
008743,20,20,008743,train
010807,16,16,010807,train
051157,0,0,051157,train
040136,6,6,040136,train
015778,18,18,015778,train
028255,30,30,028255,train
050670,49,49,050670,train
047154,0,0,047154,train
050386,19,19,050386,train
019822,49,49,019822,train
051271,47,47,051271,train
045610,15,15,045610,train
042462,53,53,042462,train
035561,49,49,035561,train
046174,30,30,046174,train
017246,16,16,017246,train
021440,31,31,021440,train
039485,12,12,039485,train
047747,11,11,047747,train
005303,16,16,005303,train
004255,53,53,004255,train
005923,49,49,005923,train
011419,30,30,011419,train
014593,29,29,014593,train
025262,37,37,025262,train
022425,4,4,022425,train
045581,44,44,045581,train
007213,16,16,007213,train
027198,47,47,027198,train
045073,16,16,045073,train
029999,16,16,029999,train
003209,30,30,003209,train
050733,49,49,050733,train
037947,30,30,037947,train
047261,53,53,047261,train
031150,49,49,031150,train
046471,44,44,046471,train
029387,18,18,029387,train
030274,49,49,030274,train
035306,18,18,035306,train
009388,0,0,009388,train
030802,0,0,030802,train
035160,26,26,035160,train
009055,31,31,009055,train
034712,49,49,034712,train
007789,12,12,007789,train
045066,52,52,045066,train
036110,49,49,036110,train
020846,12,12,020846,train
010996,32,32,010996,train
023236,16,16,023236,train
027209,6,6,027209,train
049738,49,49,049738,train
023132,24,24,023132,train
028048,49,49,028048,train
051613,53,53,051613,train
020636,29,29,020636,train
030828,49,49,030828,train
037590,47,47,037590,train
